tempo    | level=info ts=2023-06-21T09:54:08.708868041Z caller=wal.go:118 msg="beginning replay" file=49f911f7-17a8-4159-be55-8f88a92564d7:single-tenant:v2:snappy:v2 size=17399
loki     | level=info ts=2023-06-21T10:04:36.074946865Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=24s start_delta=5m1.074941807s end_delta=4m37.074942016s step=1s duration=2.549319ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=62.597µs splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:36.074991942Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=4m36s start_delta=4m36.074986275s end_delta=74.986458ms step=1s duration=6.517592ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=163.874µs splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:36.075240491Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=4m36s start_delta=4m36.075236026s end_delta=75.236166ms step=1s duration=6.459536ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=165.178µs splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:36.075704532Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=4m36s start_delta=4m36.075698506s end_delta=75.698717ms step=1s duration=7.358652ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=167.923µs splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:36.076845277Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=24s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:36.077115817Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=4m36s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:36.077328751Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=4m36s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:36.077902068Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=4m36s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:36.07790207Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=4m36s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:36.076845284Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=4m36s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:36.078680902Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=24s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:36.079344186Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=4m36s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:36.080001216Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=24s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:36.080623504Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=24s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:36.081363738Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=4m36s start_delta=4m36.081357431s end_delta=81.357621ms step=1s duration=3.905003ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=7.143114ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:36.081981371Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=4m36s start_delta=4m36.081975899s end_delta=81.976301ms step=1s duration=3.94669ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=7.118622ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:36.08232873Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=4m36s start_delta=4m36.082323242s end_delta=82.323443ms step=1s duration=4.030692ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=7.131578ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:36.082555721Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=4m36s start_delta=4m36.082550631s end_delta=82.550838ms step=1s duration=4.516269ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=7.157453ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:36.082585923Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=24s start_delta=5m1.082581366s end_delta=4m37.082581558s step=1s duration=5.611232ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=7.086357ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:36.082850676Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=4m36s start_delta=4m36.082845999s end_delta=82.846183ms step=1s duration=5.585821ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=7.097729ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:36.083646322Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=24s start_delta=5m1.083640662s end_delta=4m37.083640825s step=1s duration=2.804488ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=8.687157ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:36.084441909Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=4m36s start_delta=4m36.084436713s end_delta=84.43692ms step=1s duration=4.973024ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=7.366964ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:36.08476674Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=24s start_delta=5m1.084760826s end_delta=4m37.084761018s step=1s duration=4.638345ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=8.663988ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:36.084988519Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=24s start_delta=5m1.084983649s end_delta=4m37.084983815s step=1s duration=6.170341ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=8.701176ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:36.087164044Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=24s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:36.087488245Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=24s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:36.088050443Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=24s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:36.088165223Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=24s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:36.08863607Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=24s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:36.089084311Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=24s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:36.089385619Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=24s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:36.095643626Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=24s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:36.096099164Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=24s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:36.097032633Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=24s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:36.098301716Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=24s start_delta=5m1.098286853s end_delta=4m37.098287066s step=1s duration=1.119399ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=26.823045ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:36.098613328Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=24s start_delta=5m1.098604619s end_delta=4m37.098604808s step=1s duration=2.37885ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=15.409557ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:36.098974237Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=24s start_delta=5m1.098964988s end_delta=4m37.098965188s step=1s duration=11.354688ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=15.38202ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:36.099507675Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=24s start_delta=5m1.0994938s end_delta=4m37.099493999s step=1s duration=12.207441ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=15.421241ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:36.10765336Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=24s start_delta=5m1.107637816s end_delta=4m37.107638007s step=1s duration=18.52572ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=15.134731ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:36.10852684Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=24s start_delta=5m1.108520508s end_delta=4m37.108520665s step=1s duration=20.128258ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=17.275355ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:36.109737844Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=24s start_delta=5m1.109722894s end_delta=4m37.109723055s step=1s duration=21.22796ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=14.810957ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:36.110201459Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=24s start_delta=5m1.110189594s end_delta=4m37.110189758s step=1s duration=20.886477ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=18.622475ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:36.11090234Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=24s start_delta=5m1.110887976s end_delta=4m37.110888149s step=1s duration=21.076785ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=15.186215ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:36.111131996Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=4m36s step=1s query_hash=3656292922
